label,text
0,A new and fairer era in free trade begins today! The United States-Mexico-Canada Agreement is now in effect and I am excited for the Tennessee economy to thrive with the help of this trade deal! https://t.co/7s47j603xa
0,I just saw a snow flake. Milk and bread freakout begin.
0,I've been a Benny's customer for decades. Very sorry to hear about this.  https://t.co/fY26XJ1jBj
0,I’ve spent time with our troops in South Korea. They are incredibly brave men and women. The fact that their commander-in-chief salutes a North Korean general is sickening. https://t.co/BPMpvsT16s
0,"Great news for Big Oil, but it’s bad for Rhode Island, small business owners, and anyone who gives a damn about the environment.

Make no mistake, I’m going to fight this. https://t.co/0qtWvDocns"
1,I’ll be joining @mitchellreports on MSNBC at 12 pm to discuss the Articles of Impeachment  published just moments ago.
0,Happy birthday to my wonderful colleague and great friend @joekennedy who is now officially old enough to run for President!
0,There is no national emergency at the border. The President has created a constitutional crisis to get out of his political crisis.
0,"Republicans just failed to pass the farm bill, which should be routine. They are incapable of governing."
0,"Pretty sure it’s a conflict of interest for @seanhannity to be reporting on his own lawyer, no?"
0,"Another horrific shooting. This time at a high school in Santa Fe, Texas. Praying for the victims and their families. And praying that my colleagues find the courage to stop this epidemic."
0,His treatment of Lieutenant Colonel Vindman is especially grave as he is now seeking additional punishment after already firing him from the National Security Council.
0,I’d also hate a guy if he spent 8 years making racist attacks against my dad. https://t.co/xVHPhBWiuY
1,"Congrats to Virginia on passing the #EqualRightsAmendment! I am a proud co-sponsor of the Equal Rights Amendment in Congress and the time for ratification of the Amendment is now.
https://t.co/EmPfFkSH4K”"
0,I applaud Taiwan’s legislature for legalizing same-sex marriage. Taipei continues to serve as a democratic and progressive inspiration for Asia.
0,I know the status of the Rohingya poses political problems for her; no excuse to stand by as an entire population is being driven out. (3/3)
0,"This week, @amnesty published a report documenting the harrowing accounts of dozens of protesters, bystanders and others involved in Iran’s 2019 November protests. (1/3)"
0,All Democrats voted for Motion to Recommit. Two Republicans voted “present.” 100 percent of anti-Israel votes cast by Republicans.
0,On this Easter Sunday my thoughts and prayers are with the victims and the loved ones of those killed in the attacks in Sri Lanka.
0,Many billions lost to unfair trade practices w/ China: A memo is not tough enough. We need action to protect American Intellectual Property.
0,One thing we know: Steve Bannon is not resigning to protest the President's apparent support for white supremacists.
0,"Today, I stand with those marching across the world to #EndGunViolence and I remain committed to working in Congress to end this epidemic. Today, we  #MarchForOurLives, but every day moving forward we will fight to say #NeverAgain."
0,"I strongly condemn the barrage of rockets Hamas has launched against Israeli civilians and I support Israel’s right to self-defense, exercised with care."
0,"I urge #Pakistan to investigate his disappearance. If he has been taken by the Pakistani authorities, they should acknowledge this and charge or release him. 2/2"
0,And his experience not only on the Ag Committee but also on HPSCI and his broader work in the House. I wish Mike &amp; Suzanne nothing but the best as they prepare for their lives after public service.
0,I’m optimistic that this will help relieve the storage and basis issues we have been experiencing. #Tariffs https://t.co/MjIO1Pav0J
0,It was great to be in Heber Springs this morning to speak at the 1st District Republican Committee Meeting. I enjoyed visiting with everyone! https://t.co/SexnQR4V83
0,@lenlundh It doesn't sound like you are very familiar with the framework. I won't vote for something that only benefits the wealthy.
1,And that's a wrap. My 2019 Chili Cookoff was a success! I appreciate everyone who had the chance to come out and join us! Here are a few more pictures from last night's event. https://t.co/XHLzdJZEyA
0,@Soooieeet @JohnBoozman @SenTomCotton @RepWesterman @RepFrenchHill @rep_stevewomack @SteveScalise You're being disingenuous by calling a suppressor a silencer. It's obvious you don't read what you tweet about. https://t.co/RHHDrqpzSs
0,"Great to see that China is closer to fulfilling their requirement with the Phase 1 trade deal. #China 

https://t.co/esj8tiDJOd"
1,"As longtime supporter of animal rights and a fighter in Congress for strong animal protections, I am honored to earn a 100% on my 2017 voting scorecard from the @HumaneSociety!"
0,"Happy #NationalPieDay to @KyleGovernment, the Pie Capital of Texas! I’m fortunate to represent this growing community in Congress.
https://t.co/X6ERh86xEj"
0,Thank you Johnny and the rest of the Limon family for your years of friendship and support. I am committed to ensuring our seniors receive the car they earned. #DoggettStandsForUs https://t.co/VxxNxjh6ho
1,"I offered the below comment on the Republican refusal to postpone Thursday’s tax vote, despite the evacuation of over one million for Hurricane Florence: https://t.co/eqXsIATc9A"
0,"While wearing my Texas Dem delegation attire from a happier time when President Obama was first nominated in 2008 at the DNC, I visited with Homer Hernandez &amp; Dan Torres of the San Antonio @NALC_National."
0,Last night’s Alabama Senate victory demonstrates the power of hard work. Working together we can win up and down the ballot in 2018.
0,"From longtime public servants to first-time voters, everyone deserves the chance to exercise their constitutional right without undue restriction."
0,"We have shared innumerable strategy sessions, press events, rallies, pachangas, and celebrations of progress, while always seeking to accomplish more. He has been my longtime friend, advisor, and, for many years, my personal accountant."
0,"And by supporting candidates like Joseph Kopser, MJ Hegar, Julie Oliver, Mike Siegel, and Gina Ortiz Jones, we can bring much-needed change to Congress. Let's finish strong on Tuesday!"
0,"In 2016 alone, Social Security lifted over half a million Texas women out of poverty. Without Social Security, the poverty rate of elderly Texas women would have increased by fourfold."
0,"Through redistricting, Republicans have schemed to achieve by crooked maps what they could not win at the ballot box—eliminating a strong voice that reflects Central Texas values. Read this Austin American-Statesman Letter to the Editor: https://t.co/FDLzJc9rE1"
0,"Too many similarities with China in Trump’s mismanagement of #COVID19—suppressing truthtellers, minimizing facts, &amp; exaggerating success. Failing to secure tests for the living, certainly not enough to test the dead &amp; uncover full extent of the outbreak. https://t.co/sZsYNPBnvH"
1,NEW - My statement on the new whistleblower complaint from Dr. Bright: https://t.co/r074Lf93nO
0,"Governor’s refusal to meet w/ @MomsDemand &amp; @AMarch4OurLives produced a collection of narrow proposals, which fail to offer a comprehensive plan to strength school safety. Largely ignored is the “gun” part of gun violence."
1,"Honored to receive 100% on #HRCScorecard for my commitment to protect &amp; advance the rights of LGBTQ people.

As SCOTUS Justices Alito and Thomas renew threats to these rights &amp; GOP rushes to pack the court, let’s remain unyielding in our commitment to equality &amp; justice for all. https://t.co/2paTN0ggip"
0,"As we celebrate Thanksgiving today, I have a message to share with you all. Wishing you and your family and joyous and safe holiday. https://t.co/wXQtSyRFqk"
0,"My Austin District Director Erin Gurak joined the @RecordingAcad Texas Chapter to celebrate another successful year in the Live Music Capital of the World. Whether participating in advocacy events or enjoying local performers, I proudly support our unique musical community. https://t.co/AQOuEqWkkZ"
0,I believe that one day we will enact this bill. We as a nation will invest the resources needed to end this crisis. #CAREAct
0,"“Again, I want to reiterate that there are only five days left before the December 15 deadline to buy health insurance.”"
0,"I thank Michael Bloomberg, the Bloomberg Foundation, Goldman Sachs, and the many sponsors of Baltimore‘s YouthWorks Program for believing in and helping Baltimore‘s youth."
0,"@MayaRockeymoore 
I celebrate your birth and your life.  Happy Birthday!  Thanks for being such a wonderful wife and best friend. Thanks for traveling this awesome journey with me. I love and cherish you! https://t.co/W6YQJ8WMDr"
0,Senate Republicans are trying to avoid public scrutiny by keeping their health care bill secret. Demand transparency https://t.co/aqsrIBwlTm
